"Course Code","Course Name","Keyword","Keyword Type ID","Keyword Type"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","lgbtq","1032","All"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","lgbtq2s+","1032","All"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","racism","1032","All"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","reconciliation","1032","All"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","respect","1022","Diversity"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","village","1032","All"
"ITEM-2049","Business Case Foundations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Analysis","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Analyst","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Better Regulations","1039","Learning Partner"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Business","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Cabinet","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Continuous","1005","Continuous Improvement"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Economic","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Economy","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Improvement","1005","Continuous Improvement"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Policy","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Policy Development","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Public Policy","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Reform","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Regulatory","1023","Policy"
"ITEM-1024","Business and Economic Implications Framework (BEIF) 101","Skills","1005","Continuous Improvement"
"ITEM-727","CFS Chart of Accounts (INVITE ONLY)","Finance","1006","Finance"
"ITEM-727","CFS Chart of Accounts (INVITE ONLY)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-611","CFS Purchasing  - Creating a Standard Purchase Order","Financial","1006","Finance"
"ITEM-611","CFS Purchasing  - Creating a Standard Purchase Order","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-611","CFS Purchasing  - Creating a Standard Purchase Order","Procurement","1012","Procurement"
"ITEM-611","CFS Purchasing  - Creating a Standard Purchase Order","Purchase","1012","Procurement"
"ITEM-463","CFS iExpenses Foundations","Expense Authority","1016","Information Technology"
"ITEM-463","CFS iExpenses Foundations","Finance","1006","Finance"
"ITEM-463","CFS iExpenses Foundations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-609","CFS iProcurement Auto Create Process","Finance","1006","Finance"
"ITEM-609","CFS iProcurement Auto Create Process","Financial","1006","Finance"
"ITEM-609","CFS iProcurement Auto Create Process","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-609","CFS iProcurement Auto Create Process","Procurement","1012","Procurement"
"ITEM-608","CFS iProcurement Creating a Requisition Interactive Training","Finance","1006","Finance"
"ITEM-608","CFS iProcurement Creating a Requisition Interactive Training","Financial","1006","Finance"
"ITEM-608","CFS iProcurement Creating a Requisition Interactive Training","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-608","CFS iProcurement Creating a Requisition Interactive Training","Procurement","1012","Procurement"
"ITEM-607","CFS iProcurement Entering a Requisition","Finance","1006","Finance"
"ITEM-607","CFS iProcurement Entering a Requisition","Financial","1006","Finance"
"ITEM-607","CFS iProcurement Entering a Requisition","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-607","CFS iProcurement Entering a Requisition","Procurement","1012","Procurement"
"ITEM-610","CFS iProcurement Receiving Process","Finance","1006","Finance"
"ITEM-610","CFS iProcurement Receiving Process","Financial","1006","Finance"
"ITEM-610","CFS iProcurement Receiving Process","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-610","CFS iProcurement Receiving Process","Procurement","1012","Procurement"
"ITEM-1192","CMS Lite Introductory Training","CMS lite","1016","Information Technology"
"ITEM-1192","CMS Lite Introductory Training","GDX","1016","Information Technology"
"ITEM-1192","CMS Lite Introductory Training","Government Digital Experience","1039","Learning Partner"
"ITEM-1192","CMS Lite Introductory Training","Information","1007","Information and Privacy"
"ITEM-1192","CMS Lite Introductory Training","accessibility","1016","Information Technology"
"ITEM-1192","CMS Lite Introductory Training","content","1016","Information Technology"
"ITEM-1192","CMS Lite Introductory Training","web","1016","Information Technology"
"ITEM-1192","CMS Lite Introductory Training","webpage","1016","Information Technology"
"ITEM-2036","Cabinet Operations Overview and Submissions Process","Budget","1006","Finance"
"ITEM-2036","Cabinet Operations Overview and Submissions Process","Cabinet","1023","Policy"
"ITEM-2036","Cabinet Operations Overview and Submissions Process","Policy","1023","Policy"
"ITEM-1218","Cabinet Submissions and Decision-Making (Restricted to Senior Leaders - Bands 4-6)","Cabinet","1023","Policy"
"ITEM-1218","Cabinet Submissions and Decision-Making (Restricted to Senior Leaders - Bands 4-6)","Leadership","1009","Leadership and Management"
"ITEM-1218","Cabinet Submissions and Decision-Making (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1218","Cabinet Submissions and Decision-Making (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-1218","Cabinet Submissions and Decision-Making (Restricted to Senior Leaders - Bands 4-6)","organization","1032","All"
"ITEM-2013","Certified Service Manager Being an Inclusive Leader","Culture","1002","Workplace Culture"
"ITEM-2013","Certified Service Manager Being an Inclusive Leader","Leadership","1009","Leadership and Management"
"ITEM-2013","Certified Service Manager Being an Inclusive Leader","Service BC","1039","Learning Partner"
"ITEM-2013","Certified Service Manager Being an Inclusive Leader","Support","1004","Change Management"
"ITEM-2139","Certified Service Manager Building A Service Culture","Culture","1002","Workplace Culture"
"ITEM-2139","Certified Service Manager Building A Service Culture","Leadership","1009","Leadership and Management"
"ITEM-2139","Certified Service Manager Building A Service Culture","Managing","1014","Supervisory Development"
"ITEM-2139","Certified Service Manager Building A Service Culture","Service BC","1039","Learning Partner"
"ITEM-2139","Certified Service Manager Building A Service Culture","Support","1004","Change Management"
"ITEM-1753","Certified Service Manager Citizen-Centric Service Design","Service BC","1039","Learning Partner"
"ITEM-1754","Certified Service Manager Continuous Service Improvement","Service BC","1039","Learning Partner"
"ITEM-2138","Certified Service Manager Effective Service Delivery Management","Manage","1009","Leadership and Management"
"ITEM-2138","Certified Service Manager Effective Service Delivery Management","Managing","1014","Supervisory Development"
"ITEM-2138","Certified Service Manager Effective Service Delivery Management","Performance","1011","Performance"
"ITEM-2138","Certified Service Manager Effective Service Delivery Management","Service BC","1039","Learning Partner"
"ITEM-1750","Certified Service Professional Becoming Citizen-Centric","Service BC","1039","Learning Partner"
"ITEM-1752","Certified Service Professional Listening to and Understanding Citizens","Service BC","1039","Learning Partner"
"ITEM-1751","Certified Service Professional Public Service Delivery Fundamentals","Service BC","1039","Learning Partner"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","Change","1004","Change Management"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","Communication","1004","Change Management"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","Leadership","1009","Leadership and Management"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","Supervisor","1009","Leadership and Management"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","others","1032","All"
"ITEM-2258","Change Leadership (Restricted to Senior Leaders - Bands 4-6)","teams","1032","All"
"ITEM-2088","Change Management Foundations","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1142","Circle Way Primer - Two Part Series","TRC calls to action","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","Truth","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","UNDRIP","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","aboriginal","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","allyship","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","cultural safety","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","discovery","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","draft 10 principles","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","first nations","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","humility","1029","Cultural Safety Training"
"ITEM-1142","Circle Way Primer - Two Part Series","reconciliation","1022","Diversity"
"ITEM-1142","Circle Way Primer - Two Part Series","relationship","1029","Cultural Safety Training"
"ITEM-2529","Classification Basics for Excluded Managers (Restricted to Excluded Managers)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2529","Classification Basics for Excluded Managers (Restricted to Excluded Managers)","People Leaders","1050","Audience"
"ITEM-2381","Climate Insights","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-1884","Coaching 101: Coaching Approach to Conversations Essentials","Coaching Services","1039","Learning Partner"
"ITEM-1884","Coaching 101: Coaching Approach to Conversations Essentials","Supervisor","1005","Continuous Improvement"
"ITEM-1884","Coaching 101: Coaching Approach to Conversations Essentials","flexible work","1032","All"
"ITEM-1884","Coaching 101: Coaching Approach to Conversations Essentials","hybrid","1032","All"
"ITEM-1884","Coaching 101: Coaching Approach to Conversations Essentials","virtual environment","1032","All"
"ITEM-2262","Coaching Essentials for Senior Leaders (Restricted to Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2262","Coaching Essentials for Senior Leaders (Restricted to Bands 4-6)","coaching","1032","All"
"ITEM-2262","Coaching Essentials for Senior Leaders (Restricted to Bands 4-6)","conversations","1032","All"
"ITEM-2262","Coaching Essentials for Senior Leaders (Restricted to Bands 4-6)","engagement","1032","All"
"ITEM-2262","Coaching Essentials for Senior Leaders (Restricted to Bands 4-6)","feedback","1032","All"
"ITEM-2276","Coaching: Coaching Approach to Team Development","Coaching","1011","Performance"
"ITEM-2276","Coaching: Coaching Approach to Team Development","Coaching Services","1039","Learning Partner"
"ITEM-2276","Coaching: Coaching Approach to Team Development","Conversations","1011","Performance"
"ITEM-2276","Coaching: Coaching Approach to Team Development","Leadership","1009","Leadership and Management"
"ITEM-2276","Coaching: Coaching Approach to Team Development","Supervisor","1009","Leadership and Management"
"ITEM-2290","Coaching: Demo and Triad Practice","Coaching Services","1039","Learning Partner"
"ITEM-2290","Coaching: Demo and Triad Practice","Communication","1004","Change Management"
"ITEM-2290","Coaching: Demo and Triad Practice","Leadership","1009","Leadership and Management"
"ITEM-2290","Coaching: Demo and Triad Practice","Manage","1001","Supervisory"
"ITEM-2290","Coaching: Demo and Triad Practice","Manage","1009","Leadership and Management"
"ITEM-2290","Coaching: Demo and Triad Practice","Managing","1014","Supervisory Development"
"ITEM-2290","Coaching: Demo and Triad Practice","Supervisor","1001","Supervisory"
"ITEM-2528","Coaching: Feedback to Feedforward","Coaching Services","1039","Learning Partner"
"ITEM-2528","Coaching: Feedback to Feedforward","Leadership","1009","Leadership and Management"
"ITEM-2528","Coaching: Feedback to Feedforward","Performance","1011","Performance"
"ITEM-2528","Coaching: Feedback to Feedforward","communications","1032","All"
"ITEM-2115","Coaching: Goal Setting","Coaching Services","1039","Learning Partner"
"ITEM-2117","Coaching: Group Coaching","Coaching Services","1039","Learning Partner"
"ITEM-2117","Coaching: Group Coaching","Communication","1011","Performance"
"ITEM-2117","Coaching: Group Coaching","Leadership","1009","Leadership and Management"
"ITEM-2117","Coaching: Group Coaching","Performance","1011","Performance"
"ITEM-2117","Coaching: Group Coaching","Supervisor","1009","Leadership and Management"
"ITEM-2117","Coaching: Group Coaching","Supervisory","1001","Supervisory"
"ITEM-2527","Coaching: Powerful Questions","Coaching Services","1039","Learning Partner"
