"Course Code","Course Name","Course Description","Delivery Method","Category","Learner Group","Days","Hours","Minutes","Available Classes","Course ID","Course Last Modified","Course Owner Org","Link to ELM Search","Short Name"
"ITEM-2015","Building a Respectful and Inclusive Workplace (BRIW) 102: Promoting Trust","Explore behaviours, attitudes, policies, guidelines, and tools that maintain and enhance trust in the workplace. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Ethics and Integrity","All Government of British Columbia Learners","0","3","0","8","19259","12/17/2023  6:45:26PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2015-""","Topic"
"ITEM-2015","Building a Respectful and Inclusive Workplace (BRIW) 102: Promoting Trust","Explore behaviours, attitudes, policies, guidelines, and tools that maintain and enhance trust in the workplace. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Respectful Workplaces","All Government of British Columbia Learners","0","3","0","8","19259","12/17/2023  6:45:26PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2015-""","Respect"
"ITEM-2016","Building a Respectful and Inclusive Workplace (BRIW) 103: Inclusive Communication","Explore the role inclusive communication practices play in building respectful and inclusive workplaces. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","All Employees","All Government of British Columbia Learners","0","3","0","3","19260","12/17/2023  6:45:59PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2016-""","Audience"
"ITEM-2016","Building a Respectful and Inclusive Workplace (BRIW) 103: Inclusive Communication","Explore the role inclusive communication practices play in building respectful and inclusive workplaces. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Being a Public Service Employee","All Government of British Columbia Learners","0","3","0","3","19260","12/17/2023  6:45:59PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2016-""","Topic"
"ITEM-2016","Building a Respectful and Inclusive Workplace (BRIW) 103: Inclusive Communication","Explore the role inclusive communication practices play in building respectful and inclusive workplaces. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Core","All Government of British Columbia Learners","0","3","0","3","19260","12/17/2023  6:45:59PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2016-""","Group"
"ITEM-2016","Building a Respectful and Inclusive Workplace (BRIW) 103: Inclusive Communication","Explore the role inclusive communication practices play in building respectful and inclusive workplaces. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Culture Building","All Government of British Columbia Learners","0","3","0","3","19260","12/17/2023  6:45:59PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2016-""","Culture"
"ITEM-2016","Building a Respectful and Inclusive Workplace (BRIW) 103: Inclusive Communication","Explore the role inclusive communication practices play in building respectful and inclusive workplaces. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","3","0","3","19260","12/17/2023  6:45:59PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2016-""","Topic"
"ITEM-2016","Building a Respectful and Inclusive Workplace (BRIW) 103: Inclusive Communication","Explore the role inclusive communication practices play in building respectful and inclusive workplaces. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Productive Conversations","All Government of British Columbia Learners","0","3","0","3","19260","12/17/2023  6:45:59PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2016-""","Prd Convo"
"ITEM-2016","Building a Respectful and Inclusive Workplace (BRIW) 103: Inclusive Communication","Explore the role inclusive communication practices play in building respectful and inclusive workplaces. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Respectful Workplaces","All Government of British Columbia Learners","0","3","0","3","19260","12/17/2023  6:45:59PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2016-""","Respect"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","Explore behaviours and action that promote a respectful and inclusive workplace culture and strategies to become active contributors to the culture we want. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","All Employees","All Government of British Columbia Learners","0","3","0","3","19261","12/17/2023  6:46:35PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2017-""","Audience"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","Explore behaviours and action that promote a respectful and inclusive workplace culture and strategies to become active contributors to the culture we want. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Being a Public Service Employee","All Government of British Columbia Learners","0","3","0","3","19261","12/17/2023  6:46:35PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2017-""","Topic"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","Explore behaviours and action that promote a respectful and inclusive workplace culture and strategies to become active contributors to the culture we want. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Core","All Government of British Columbia Learners","0","3","0","3","19261","12/17/2023  6:46:35PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2017-""","Group"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","Explore behaviours and action that promote a respectful and inclusive workplace culture and strategies to become active contributors to the culture we want. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Culture Building","All Government of British Columbia Learners","0","3","0","3","19261","12/17/2023  6:46:35PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2017-""","Culture"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","Explore behaviours and action that promote a respectful and inclusive workplace culture and strategies to become active contributors to the culture we want. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","3","0","3","19261","12/17/2023  6:46:35PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2017-""","Topic"
"ITEM-2017","Building a Respectful and Inclusive Workplace (BRIW) 104: Creating our Culture","Explore behaviours and action that promote a respectful and inclusive workplace culture and strategies to become active contributors to the culture we want. 1 hour of learning to be completed on your own before the 3-hour instructor led, virtual session.","Webinar","Respectful Workplaces","All Government of British Columbia Learners","0","3","0","3","19261","12/17/2023  6:46:35PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2017-""","Respect"
"ITEM-2049","Business Case Foundations","This 2-hour eLearning course includes how to use a 5-step process to create a concise fact-based business case to help decision makers. Includes INFOGRAPHIC for instant help.","eLearning","All Employees","All Government of British Columbia Learners","0","2","0","1","19293","12/17/2023  7:06:25PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2049-""","Audience"
"ITEM-2049","Business Case Foundations","This 2-hour eLearning course includes how to use a 5-step process to create a concise fact-based business case to help decision makers. Includes INFOGRAPHIC for instant help.","eLearning","Core","All Government of British Columbia Learners","0","2","0","1","19293","12/17/2023  7:06:25PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2049-""","Group"
"ITEM-2049","Business Case Foundations","This 2-hour eLearning course includes how to use a 5-step process to create a concise fact-based business case to help decision makers. Includes INFOGRAPHIC for instant help.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","2","0","1","19293","12/17/2023  7:06:25PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2049-""","Topic"
"ITEM-1192","CMS Lite Introductory Training","This training is employees working in CMS Lite. 
You will have 1 week to complete the self-directed training and submit the written assignment portion for grading in order to get a CMS Lite Licence.","Webinar","Core","All Government of British Columbia Learners","0","0","0","8","18475","12/15/2023  3:35:52PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1192-""","Group"
"ITEM-1192","CMS Lite Introductory Training","This training is employees working in CMS Lite. 
You will have 1 week to complete the self-directed training and submit the written assignment portion for grading in order to get a CMS Lite Licence.","Webinar","IT and Digital","All Government of British Columbia Learners","0","0","0","8","18475","12/15/2023  3:35:52PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1192-""","Topic"
"ITEM-2013","Certified Service Manager Being an Inclusive Leader","This module is designed to help you learn more about one of the most important leaders in your organization - you!  The module focuses on your role as a leader whether formally or informally.","eLearning","Complementary","All Government of British Columbia Learners","0","0","0","1","19257","12/16/2023  5:20:30PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2013-""","Group"
"ITEM-2013","Certified Service Manager Being an Inclusive Leader","This module is designed to help you learn more about one of the most important leaders in your organization - you!  The module focuses on your role as a leader whether formally or informally.","eLearning","Leadership","All Government of British Columbia Learners","0","0","0","1","19257","12/16/2023  5:20:30PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2013-""","Topic"
"ITEM-2013","Certified Service Manager Being an Inclusive Leader","This module is designed to help you learn more about one of the most important leaders in your organization - you!  The module focuses on your role as a leader whether formally or informally.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","0","1","19257","12/16/2023  5:20:30PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2013-""","Audience"
"ITEM-2139","Certified Service Manager Building A Service Culture","Individuals who take this course can expect to acquire an understanding of what effective leadership look like and how to use these practices to create a culture of service excellence.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","19383","12/14/2023  3:48:00PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2139-""","Audience"
"ITEM-2139","Certified Service Manager Building A Service Culture","Individuals who take this course can expect to acquire an understanding of what effective leadership look like and how to use these practices to create a culture of service excellence.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","0","0","1","19383","12/14/2023  3:48:00PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2139-""","Topic"
"ITEM-2139","Certified Service Manager Building A Service Culture","Individuals who take this course can expect to acquire an understanding of what effective leadership look like and how to use these practices to create a culture of service excellence.","eLearning","Complementary","All Government of British Columbia Learners","0","0","0","1","19383","12/14/2023  3:48:00PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2139-""","Group"
"ITEM-1753","Certified Service Manager Citizen-Centric Service Design","Learn about delivering better services designed for the user. This course will teach you design philosophies and techniques but the lessons offered speak to the public-sector context. An arena which poses a unique set of opportunities and challenges.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","18999","12/14/2023  3:18:02PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1753-""","Audience"
"ITEM-1753","Certified Service Manager Citizen-Centric Service Design","Learn about delivering better services designed for the user. This course will teach you design philosophies and techniques but the lessons offered speak to the public-sector context. An arena which poses a unique set of opportunities and challenges.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","0","0","1","18999","12/14/2023  3:18:02PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1753-""","Topic"
